"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"9138","46.615474100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3643, FN=0, Flags=.p....F."
"9139","46.615474100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3644, FN=0, Flags=.p....F."
"9140","46.615474100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3645, FN=0, Flags=.p....F."
"9141","46.615474100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3646, FN=0, Flags=.p....F."
"9142","46.615577400","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=7943001 Win=64860 Len=0"
"9143","46.622051200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3647, FN=0, Flags=.p....F."
"9144","46.628803200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3648, FN=0, Flags=.p....F."
"9145","46.628887200","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=7945601 Win=64860 Len=0"
"9146","46.642222000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3649, FN=0, Flags=.p....F."
"9147","46.648105700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3650, FN=0, Flags=.p....F."
"9148","46.648194000","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=7948201 Win=64860 Len=0"
"9149","46.654086200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3651, FN=0, Flags=.p....F."
"9150","46.659908700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3652, FN=0, Flags=.p....F."
"9151","46.659974300","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=7950801 Win=64860 Len=0"
"9152","46.666413300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3653, FN=0, Flags=.p....F."
"9153","46.666413300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","56dBm","","","QoS Data, SN=3654, FN=0, Flags=.p....F."
